X,Y,speed,dir,AM_dir,QGIS_dir
717751.574853401,5199144.10735339,11.6,360,90,180
718152.634853401,5199144.10735339,11.6,360,90,180
718553.694853401,5199144.10735339,11.7,360,90,180
718954.754853401,5199144.10735339,11.6,359,89,179
719355.814853401,5199144.10735339,11.6,360,90,180
719756.874853401,5199144.10735339,11.6,359,89,179
720157.934853401,5199144.10735339,11.7,359,89,179
720558.994853401,5199144.10735339,11.7,359,89,179
720960.054853401,5199144.10735339,11.7,360,90,180
721361.114853401,5199144.10735339,11.7,359,89,179
721762.174853401,5199144.10735339,11.7,359,89,179
722163.234853401,5199144.10735339,11.8,359,89,179
722564.294853401,5199144.10735339,11.7,359,89,179
722965.354853401,5199144.10735339,11.6,359,89,179
723366.414853401,5199144.10735339,11.4,359,89,179
723767.474853401,5199144.10735339,11.3,359,89,179
724168.534853401,5199144.10735339,11.3,359,89,179
724569.594853401,5199144.10735339,11.3,359,89,179
724970.654853401,5199144.10735339,11.3,359,89,179
725371.714853401,5199144.10735339,11.4,359,89,179
725772.774853401,5199144.10735339,11.4,358,88,178
726173.834853401,5199144.10735339,11.4,357,87,177
726574.894853401,5199144.10735339,11.6,358,88,178
726975.954853401,5199144.10735339,11.7,360,90,180
727377.014853401,5199144.10735339,11.6,0,90,180
727778.074853401,5199144.10735339,11.4,360,90,180
728179.134853401,5199144.10735339,11.3,358,88,178
728580.194853401,5199144.10735339,11.3,359,89,179
728981.254853401,5199144.10735339,11.4,0,90,180
729382.314853401,5199144.10735339,11.3,1,91,181
729783.374853401,5199144.10735339,11.2,1,91,181
730184.434853401,5199144.10735339,11.1,1,91,181
730585.494853401,5199144.10735339,11.1,1,91,181
730986.554853401,5199144.10735339,11.2,1,91,181
731387.614853401,5199144.10735339,11.0,360,90,180
731788.674853401,5199144.10735339,10.7,358,88,178
732189.734853401,5199144.10735339,10.6,357,87,177
732590.794853401,5199144.10735339,10.7,357,87,177
732991.854853401,5199144.10735339,10.8,355,85,175
733392.914853401,5199144.10735339,10.8,357,87,177
733793.974853401,5199144.10735339,11.5,2,92,182
734195.034853401,5199144.10735339,12.9,4,94,184
734596.094853401,5199144.10735339,14.2,2,92,182
734997.154853401,5199144.10735339,14.2,2,92,182
735398.214853401,5199144.10735339,14.4,359,89,179
735799.274853401,5199144.10735339,12.9,2,92,182
736200.334853401,5199144.10735339,11.7,14,104,194
736601.394853401,5199144.10735339,11.4,10,100,190
714944.154853401,5199545.16735339,11.9,0,90,180
715345.214853401,5199545.16735339,11.8,0,90,180
715746.274853401,5199545.16735339,11.8,0,90,180
716147.334853401,5199545.16735339,11.8,360,90,180
716548.394853401,5199545.16735339,11.7,360,90,180
716949.454853401,5199545.16735339,11.7,360,90,180
717350.514853401,5199545.16735339,11.7,360,90,180
717751.574853401,5199545.16735339,11.7,360,90,180
718152.634853401,5199545.16735339,11.6,360,90,180
718553.694853401,5199545.16735339,11.7,360,90,180
718954.754853401,5199545.16735339,11.7,359,89,179
719355.814853401,5199545.16735339,11.7,360,90,180
719756.874853401,5199545.16735339,11.7,360,90,180
720157.934853401,5199545.16735339,11.7,359,89,179
720558.994853401,5199545.16735339,11.8,359,89,179
720960.054853401,5199545.16735339,11.7,359,89,179
721361.114853401,5199545.16735339,11.7,359,89,179
721762.174853401,5199545.16735339,11.7,359,89,179
722163.234853401,5199545.16735339,11.7,359,89,179
722564.294853401,5199545.16735339,11.6,358,88,178
722965.354853401,5199545.16735339,11.6,358,88,178
723366.414853401,5199545.16735339,11.5,359,89,179
723767.474853401,5199545.16735339,11.4,359,89,179
724168.534853401,5199545.16735339,11.4,359,89,179
724569.594853401,5199545.16735339,11.3,359,89,179
724970.654853401,5199545.16735339,11.2,359,89,179
725371.714853401,5199545.16735339,11.2,359,89,179
725772.774853401,5199545.16735339,11.3,358,88,178
726173.834853401,5199545.16735339,11.4,358,88,178
726574.894853401,5199545.16735339,11.4,359,89,179
726975.954853401,5199545.16735339,11.5,360,90,180
727377.014853401,5199545.16735339,11.4,359,89,179
727778.074853401,5199545.16735339,11.4,359,89,179
728179.134853401,5199545.16735339,11.6,359,89,179
728580.194853401,5199545.16735339,11.7,359,89,179
728981.254853401,5199545.16735339,11.4,359,89,179
729382.314853401,5199545.16735339,10.9,359,89,179
729783.374853401,5199545.16735339,10.3,360,90,180
730184.434853401,5199545.16735339,10.0,1,91,181
730585.494853401,5199545.16735339,10.3,3,93,183
730986.554853401,5199545.16735339,10.8,3,93,183
731387.614853401,5199545.16735339,11.2,359,89,179
731788.674853401,5199545.16735339,11.2,356,86,176
732189.734853401,5199545.16735339,10.8,356,86,176
732590.794853401,5199545.16735339,10.9,358,88,178
732991.854853401,5199545.16735339,11.6,357,87,177
733392.914853401,5199545.16735339,11.8,358,88,178
733793.974853401,5199545.16735339,11.6,6,96,186
734195.034853401,5199545.16735339,12.3,12,102,192
734596.094853401,5199545.16735339,13.1,8,98,188
734997.154853401,5199545.16735339,13.1,8,98,188
735398.214853401,5199545.16735339,13.7,359,89,179
735799.274853401,5199545.16735339,13.8,357,87,177
736200.334853401,5199545.16735339,12.2,6,96,186
736601.394853401,5199545.16735339,10.9,10,100,190
714944.154853401,5199946.22735339,11.8,0,90,180
715345.214853401,5199946.22735339,11.8,0,90,180
715746.274853401,5199946.22735339,11.7,360,90,180
716147.334853401,5199946.22735339,11.7,360,90,180
716548.394853401,5199946.22735339,11.7,360,90,180
716949.454853401,5199946.22735339,11.7,360,90,180
717350.514853401,5199946.22735339,11.7,360,90,180
717751.574853401,5199946.22735339,11.7,360,90,180
718152.634853401,5199946.22735339,11.6,360,90,180
718553.694853401,5199946.22735339,11.6,360,90,180
718954.754853401,5199946.22735339,11.6,359,89,179
719355.814853401,5199946.22735339,11.6,360,90,180
719756.874853401,5199946.22735339,11.6,0,90,180
720157.934853401,5199946.22735339,11.7,360,90,180
720558.994853401,5199946.22735339,11.7,359,89,179
720960.054853401,5199946.22735339,11.7,359,89,179
721361.114853401,5199946.22735339,11.6,359,89,179
721762.174853401,5199946.22735339,11.6,359,89,179
722163.234853401,5199946.22735339,11.6,359,89,179
722564.294853401,5199946.22735339,11.5,358,88,178
722965.354853401,5199946.22735339,11.5,358,88,178
723366.414853401,5199946.22735339,11.3,358,88,178
723767.474853401,5199946.22735339,11.1,358,88,178
724168.534853401,5199946.22735339,10.9,358,88,178
724569.594853401,5199946.22735339,10.6,358,88,178
724970.654853401,5199946.22735339,10.4,358,88,178
725371.714853401,5199946.22735339,10.8,1,91,181
725772.774853401,5199946.22735339,11.4,0,90,180
726173.834853401,5199946.22735339,11.8,358,88,178
726574.894853401,5199946.22735339,11.6,358,88,178
726975.954853401,5199946.22735339,11.3,360,90,180
727377.014853401,5199946.22735339,11.3,359,89,179
727778.074853401,5199946.22735339,11.3,360,90,180
728179.134853401,5199946.22735339,11.3,0,90,180
728580.194853401,5199946.22735339,11.4,359,89,179
728981.254853401,5199946.22735339,11.2,357,87,177
729382.314853401,5199946.22735339,10.9,357,87,177
729783.374853401,5199946.22735339,10.6,359,89,179
730184.434853401,5199946.22735339,10.5,2,92,182
730585.494853401,5199946.22735339,10.8,5,95,185
730986.554853401,5199946.22735339,11.3,5,95,185
731387.614853401,5199946.22735339,11.9,2,92,182
731788.674853401,5199946.22735339,12.7,359,89,179
732189.734853401,5199946.22735339,13.5,358,88,178
732590.794853401,5199946.22735339,13.9,359,89,179
732991.854853401,5199946.22735339,13.5,358,88,178
733392.914853401,5199946.22735339,12.8,355,85,175
733793.974853401,5199946.22735339,11.6,1,91,181
734195.034853401,5199946.22735339,10.5,13,103,193
734596.094853401,5199946.22735339,10.3,15,105,195
734997.154853401,5199946.22735339,10.3,15,105,195
735398.214853401,5199946.22735339,11.4,7,97,187
735799.274853401,5199946.22735339,13.1,359,89,179
736200.334853401,5199946.22735339,13.3,357,87,177
736601.394853401,5199946.22735339,12.1,5,95,185
714944.154853401,5200347.28735339,11.8,360,90,180
715345.214853401,5200347.28735339,11.8,360,90,180
715746.274853401,5200347.28735339,11.7,360,90,180
716147.334853401,5200347.28735339,11.7,360,90,180
716548.394853401,5200347.28735339,11.7,360,90,180
716949.454853401,5200347.28735339,11.6,360,90,180
717350.514853401,5200347.28735339,11.6,360,90,180
717751.574853401,5200347.28735339,11.6,360,90,180
718152.634853401,5200347.28735339,11.6,359,89,179
718553.694853401,5200347.28735339,11.5,359,89,179
718954.754853401,5200347.28735339,11.5,360,90,180
719355.814853401,5200347.28735339,11.6,360,90,180
719756.874853401,5200347.28735339,11.6,360,90,180
720157.934853401,5200347.28735339,11.6,360,90,180
720558.994853401,5200347.28735339,11.6,359,89,179
720960.054853401,5200347.28735339,11.6,359,89,179
721361.114853401,5200347.28735339,11.6,359,89,179
721762.174853401,5200347.28735339,11.6,359,89,179
722163.234853401,5200347.28735339,11.5,358,88,178
722564.294853401,5200347.28735339,11.4,358,88,178
722965.354853401,5200347.28735339,11.2,357,87,177
723366.414853401,5200347.28735339,10.9,356,86,176
723767.474853401,5200347.28735339,10.6,356,86,176
724168.534853401,5200347.28735339,10.3,356,86,176
724569.594853401,5200347.28735339,10.2,357,87,177
724970.654853401,5200347.28735339,10.6,0,90,180
725371.714853401,5200347.28735339,11.2,4,94,184
725772.774853401,5200347.28735339,11.8,3,93,183
726173.834853401,5200347.28735339,12.3,359,89,179
726574.894853401,5200347.28735339,12.5,358,88,178
726975.954853401,5200347.28735339,12.2,358,88,178
727377.014853401,5200347.28735339,11.7,358,88,178
727778.074853401,5200347.28735339,11.2,358,88,178
728179.134853401,5200347.28735339,10.9,359,89,179
728580.194853401,5200347.28735339,10.9,359,89,179
728981.254853401,5200347.28735339,11.5,358,88,178
729382.314853401,5200347.28735339,12.1,358,88,178
729783.374853401,5200347.28735339,12.7,1,91,181
730184.434853401,5200347.28735339,13.4,3,93,183
730585.494853401,5200347.28735339,13.5,3,93,183
730986.554853401,5200347.28735339,12.8,3,93,183
731387.614853401,5200347.28735339,12.5,3,93,183
731788.674853401,5200347.28735339,12.9,3,93,183
732189.734853401,5200347.28735339,13.2,2,92,182
732590.794853401,5200347.28735339,12.7,358,88,178
732991.854853401,5200347.28735339,11.3,352,82,172
733392.914853401,5200347.28735339,10.8,351,81,171
733793.974853401,5200347.28735339,10.7,355,85,175
734195.034853401,5200347.28735339,9.7,6,96,186
734596.094853401,5200347.28735339,8.9,18,108,198
734997.154853401,5200347.28735339,8.9,18,108,198
735398.214853401,5200347.28735339,9.3,18,108,198
735799.274853401,5200347.28735339,10.4,7,97,187
736200.334853401,5200347.28735339,12.0,357,87,177
736601.394853401,5200347.28735339,12.8,1,91,181
714944.154853401,5200748.34735339,11.7,359,89,179
715345.214853401,5200748.34735339,11.7,359,89,179
715746.274853401,5200748.34735339,11.6,360,90,180
716147.334853401,5200748.34735339,11.6,360,90,180
716548.394853401,5200748.34735339,11.6,360,90,180
716949.454853401,5200748.34735339,11.5,360,90,180
717350.514853401,5200748.34735339,11.5,360,90,180
717751.574853401,5200748.34735339,11.4,359,89,179
718152.634853401,5200748.34735339,11.4,359,89,179
718553.694853401,5200748.34735339,11.5,360,90,180
718954.754853401,5200748.34735339,11.6,0,90,180
719355.814853401,5200748.34735339,11.8,0,90,180
719756.874853401,5200748.34735339,11.7,360,90,180
720157.934853401,5200748.34735339,11.6,360,90,180
720558.994853401,5200748.34735339,11.6,359,89,179
720960.054853401,5200748.34735339,11.5,359,89,179
721361.114853401,5200748.34735339,11.5,358,88,178
721762.174853401,5200748.34735339,11.5,358,88,178
722163.234853401,5200748.34735339,11.4,358,88,178
722564.294853401,5200748.34735339,11.2,357,87,177
722965.354853401,5200748.34735339,11.1,356,86,176
723366.414853401,5200748.34735339,10.9,355,85,175
723767.474853401,5200748.34735339,10.9,356,86,176
724168.534853401,5200748.34735339,11.0,356,86,176
724569.594853401,5200748.34735339,11.5,0,90,180
724970.654853401,5200748.34735339,12.4,3,93,183
725371.714853401,5200748.34735339,12.5,3,93,183
725772.774853401,5200748.34735339,12.1,4,94,184
726173.834853401,5200748.34735339,12.4,3,93,183
726574.894853401,5200748.34735339,13.0,359,89,179
726975.954853401,5200748.34735339,13.2,356,86,176
727377.014853401,5200748.34735339,12.9,356,86,176
727778.074853401,5200748.34735339,12.5,357,87,177
728179.134853401,5200748.34735339,12.1,358,88,178
728580.194853401,5200748.34735339,11.8,360,90,180
728981.254853401,5200748.34735339,12.2,1,91,181
729382.314853401,5200748.34735339,13.2,2,92,182
729783.374853401,5200748.34735339,14.2,3,93,183
730184.434853401,5200748.34735339,14.1,2,92,182
730585.494853401,5200748.34735339,13.5,0,90,180
730986.554853401,5200748.34735339,13.1,0,90,180
731387.614853401,5200748.34735339,12.6,2,92,182
731788.674853401,5200748.34735339,11.7,3,93,183
732189.734853401,5200748.34735339,10.0,0,90,180
732590.794853401,5200748.34735339,9.5,354,84,174
732991.854853401,5200748.34735339,10.7,351,81,171
733392.914853401,5200748.34735339,11.4,352,82,172
733793.974853401,5200748.34735339,11.3,355,85,175
734195.034853401,5200748.34735339,10.9,359,89,179
734596.094853401,5200748.34735339,9.7,10,100,190
734997.154853401,5200748.34735339,9.7,10,100,190
735398.214853401,5200748.34735339,9.0,20,110,200
735799.274853401,5200748.34735339,9.0,16,106,196
736200.334853401,5200748.34735339,10.5,7,97,187
736601.394853401,5200748.34735339,12.1,3,93,183
714944.154853401,5201149.40735339,11.6,357,87,177
715345.214853401,5201149.40735339,11.5,358,88,178
715746.274853401,5201149.40735339,11.4,360,90,180
716147.334853401,5201149.40735339,11.4,359,89,179
716548.394853401,5201149.40735339,11.4,359,89,179
716949.454853401,5201149.40735339,11.4,360,90,180
717350.514853401,5201149.40735339,11.4,359,89,179
717751.574853401,5201149.40735339,11.5,359,89,179
718152.634853401,5201149.40735339,11.6,360,90,180
718553.694853401,5201149.40735339,11.7,0,90,180
718954.754853401,5201149.40735339,11.7,1,91,181
719355.814853401,5201149.40735339,11.7,0,90,180
719756.874853401,5201149.40735339,11.7,359,89,179
720157.934853401,5201149.40735339,11.6,359,89,179
720558.994853401,5201149.40735339,11.5,359,89,179
720960.054853401,5201149.40735339,11.4,358,88,178
721361.114853401,5201149.40735339,11.2,358,88,178
721762.174853401,5201149.40735339,11.2,358,88,178
722163.234853401,5201149.40735339,11.1,357,87,177
722564.294853401,5201149.40735339,11.1,357,87,177
722965.354853401,5201149.40735339,11.4,357,87,177
723366.414853401,5201149.40735339,11.9,357,87,177
723767.474853401,5201149.40735339,12.2,357,87,177
724168.534853401,5201149.40735339,12.5,359,89,179
724569.594853401,5201149.40735339,12.6,2,92,182
724970.654853401,5201149.40735339,12.5,4,94,184
725371.714853401,5201149.40735339,12.2,2,92,182
725772.774853401,5201149.40735339,12.1,3,93,183
726173.834853401,5201149.40735339,12.1,5,95,185
726574.894853401,5201149.40735339,12.4,2,92,182
726975.954853401,5201149.40735339,12.9,357,87,177
727377.014853401,5201149.40735339,13.3,357,87,177
727778.074853401,5201149.40735339,13.6,357,87,177
728179.134853401,5201149.40735339,13.8,358,88,178
728580.194853401,5201149.40735339,13.9,0,90,180
728981.254853401,5201149.40735339,14.2,3,93,183
729382.314853401,5201149.40735339,14.6,5,95,185
729783.374853401,5201149.40735339,14.3,2,92,182
730184.434853401,5201149.40735339,13.4,357,87,177
730585.494853401,5201149.40735339,12.5,357,87,177
730986.554853401,5201149.40735339,12.3,360,90,180
731387.614853401,5201149.40735339,12.4,1,91,181
731788.674853401,5201149.40735339,12.3,359,89,179
732189.734853401,5201149.40735339,12.1,356,86,176
732590.794853401,5201149.40735339,12.6,357,87,177
732991.854853401,5201149.40735339,13.4,357,87,177
733392.914853401,5201149.40735339,13.7,353,83,173
733793.974853401,5201149.40735339,13.0,354,84,174
734195.034853401,5201149.40735339,12.2,356,86,176
734596.094853401,5201149.40735339,11.2,1,91,181
734997.154853401,5201149.40735339,11.2,1,91,181
735398.214853401,5201149.40735339,9.9,11,101,191
735799.274853401,5201149.40735339,9.0,16,106,196
736200.334853401,5201149.40735339,9.1,18,108,198
736601.394853401,5201149.40735339,9.9,11,101,191
714944.154853401,5201550.46735339,11.9,356,86,176
715345.214853401,5201550.46735339,11.8,358,88,178
715746.274853401,5201550.46735339,11.6,359,89,179
716147.334853401,5201550.46735339,11.5,359,89,179
716548.394853401,5201550.46735339,11.5,359,89,179
716949.454853401,5201550.46735339,11.6,360,90,180
717350.514853401,5201550.46735339,11.7,360,90,180
717751.574853401,5201550.46735339,11.8,360,90,180
718152.634853401,5201550.46735339,11.9,0,90,180
718553.694853401,5201550.46735339,11.9,0,90,180
718954.754853401,5201550.46735339,11.8,0,90,180
719355.814853401,5201550.46735339,11.7,360,90,180
719756.874853401,5201550.46735339,11.6,359,89,179
720157.934853401,5201550.46735339,11.6,359,89,179
720558.994853401,5201550.46735339,11.6,359,89,179
720960.054853401,5201550.46735339,11.5,358,88,178
721361.114853401,5201550.46735339,11.3,357,87,177
721762.174853401,5201550.46735339,11.3,357,87,177
722163.234853401,5201550.46735339,11.1,357,87,177
722564.294853401,5201550.46735339,11.2,358,88,178
722965.354853401,5201550.46735339,11.6,359,89,179
723366.414853401,5201550.46735339,11.9,359,89,179
723767.474853401,5201550.46735339,12.3,359,89,179
724168.534853401,5201550.46735339,12.4,359,89,179
724569.594853401,5201550.46735339,12.0,1,91,181
724970.654853401,5201550.46735339,11.4,2,92,182
725371.714853401,5201550.46735339,11.3,2,92,182
725772.774853401,5201550.46735339,11.6,3,93,183
726173.834853401,5201550.46735339,11.6,5,95,185
